item_id,brand,custom_label,current_quantity
126243454518,Base Orius,MFP102,20
126243458857,Idea,MFP102,20
126243454543,Base Orius,MFP103,20
126243458851,Idea,MFP103,20
126243454525,Base Orius,MFP104,20
116014752017,Idea,MFP104,20
116014749982,Base Orius,MFP105,20
116014752026,Idea,MFP105,20
116014749988,Base Orius,MFP106,20
126243458843,Idea,MFP106,20
116014749979,Base Orius,MFP107,20
126243458856,Idea,MFP107,20
116014749980,Base Orius,MFP108,20
116014752024,Idea,MFP108,20
116014749981,Base Orius,MFP109,20
126243458872,Idea,MFP109,20
126243454539,Base Orius,MFP110,20
126243458846,Idea,MFP110,20
116014749986,Base Orius,MFP111,20
116014752032,Idea,MFP111,20
126243454530,Base Orius,MFP114,20
116014752011,Idea,MFP114,20
116014749984,Base Orius,MFP115,20
116014752020,Idea,MFP115,20
126243454532,Base Orius,MFP117,20
126243458855,Idea,MFP117,20
126243454527,Base Orius,MFP118,20
126243458862,Idea,MFP118,20
126243454547,Base Orius,MFP119,20
116014752014,Idea,MFP119,20
116014749997,Base Orius,MFP120,20
116014752028,Idea,MFP120,20
126243454528,Base Orius,MFP121,0
126243458865,Idea,MFP121,0
126243454535,Base Orius,MFP122,20
116014752015,Idea,MFP122,20
126243454546,Base Orius,MFP123,20
116014752035,Idea,MFP123,20
116014749995,Base Orius,MFP124,0
126243458860,Idea,MFP124,0
116014749993,Base Orius,MFP125,20
126243458864,Idea,MFP125,20
126243454552,Base Orius,MFP126,20
126243458859,Idea,MFP126,20
126243454560,Base Orius,MFP127,20
116014752018,Idea,MFP127,20
126243454553,Base Orius,MFP128,20
126243458863,Idea,MFP128,20
126243454537,Base Orius,MFP130,20
116014752021,Idea,MFP130,20
126243454555,Base Orius,MFP131,20
116014752029,Idea,MFP131,20
116014749985,Base Orius,MFP132,20
126243458870,Idea,MFP132,20
116014749989,Base Orius,MFP134,20
126243458868,Idea,MFP134,20
126243454538,Base Orius,MFP136,20
126243458881,Idea,MFP136,20
126243454558,Base Orius,MFP137,20
116014752042,Idea,MFP137,20
126243454554,Base Orius,MFP138,20
126243458882,Idea,MFP138,20
116014749992,Base Orius,MFP139,20
116014752023,Idea,MFP139,20
126243454541,Base Orius,MFP140,20
126243458867,Idea,MFP140,20
126243454545,Base Orius,MFP141,20
126243458886,Idea,MFP141,20
116014750006,Base Orius,MFP142,20
126243458871,Idea,MFP142,20
116014749996,Base Orius,MFP143,20
116014752038,Idea,MFP143,20
126243454542,Base Orius,MFP144,20
126243458890,Idea,MFP144,20
126243454566,Base Orius,MFP145,0
126243458894,Idea,MFP145,0
116014749994,Base Orius,MFP146,20
116014752039,Idea,MFP146,20
126243454544,Base Orius,MFP147,20
126243458876,Idea,MFP147,20
126243454540,Base Orius,MFP148,0
116014752033,Idea,MFP148,0
116014750018,Base Orius,MFP149,20
126243458869,Idea,MFP149,20
126243454563,Base Orius,MFP150,20
126243458888,Idea,MFP150,20
116014750001,Base Orius,MFP151,20
126243458884,Idea,MFP151,20
126243454565,Base Orius,MFP152,20
126243458873,Idea,MFP152,20
116014750008,Base Orius,MFP153,20
116014752027,Idea,MFP153,20
126243454561,Base Orius,MFP154,20
116014752040,Idea,MFP154,20
126243454551,Base Orius,MFP155,20
126243458879,Idea,MFP155,20
116014750023,Base Orius,MFP156,20
126243458893,Idea,MFP156,20
116014749998,Base Orius,MFP157,20
126243458892,Idea,MFP157,20
116014750003,Base Orius,MFP158,20
126243458880,Idea,MFP158,20
116014749999,Base Orius,MFP159,20
126243458874,Idea,MFP159,20
126243454550,Base Orius,MFP160,20
126243458878,Idea,MFP160,20
126243454548,Base Orius,MFP161,20
126243458877,Idea,MFP161,20
116014750014,Base Orius,MFP162,20
116014752030,Idea,MFP162,20
116014750000,Base Orius,MFP163,20
116014752043,Idea,MFP163,20
126243454578,Base Orius,MFP164,20
116014752031,Idea,MFP164,20
126243454570,Base Orius,MFP165,20
116014752044,Idea,MFP165,20
116014750002,Base Orius,MFP166,20
126243458895,Idea,MFP166,20
116014750012,Base Orius,MFP167,20
116014752037,Idea,MFP167,20
126243454571,Base Orius,MFP168,20
126243458896,Idea,MFP168,20
116014750005,Base Orius,MFP169,0
116014752047,Idea,MFP169,0
126243454557,Base Orius,MFP170,20
116014752034,Idea,MFP170,20
126243454562,Base Orius,MFP171,20
126243458887,Idea,MFP171,20
116014750025,Base Orius,MFP172,20
116014752036,Idea,MFP172,20
126243454559,Base Orius,MFP173,20
126243458889,Idea,MFP173,20
116014750017,Base Orius,MFP174,20
126243458900,Idea,MFP174,20
116014750021,Base Orius,MFP175,20
126243458898,Idea,MFP175,20
126243454572,Base Orius,MFP176,20
