supplier,code,stock,stock_calculation,timestamp
COM,CHA350,14,10,2024-07-30 10:58:58
COM,CHA352,19,10,2024-07-30 10:58:58
COM,CHA353,2,2,2024-07-30 10:58:58
COM,CHA354,18,10,2024-07-30 10:58:58
COM,CHA355,23,10,2024-07-30 10:58:58
COM,CHA356,11,10,2024-07-30 10:58:58
COM,CHA357,20,10,2024-07-30 10:58:58
COM,CHA358,16,10,2024-07-30 10:58:58
COM,CHA362,17,10,2024-07-30 10:58:58
COM,CHA364,2,2,2024-07-30 10:58:58
COM,CHA366,2,2,2024-07-30 10:58:58
COM,CHA367,10,10,2024-07-30 10:58:58
COM,CHA369,19,10,2024-07-30 10:58:58
COM,CHA370,15,10,2024-07-30 10:58:58
COM,CHA374,3,3,2024-07-30 10:58:58
COM,CHA375,6,6,2024-07-30 10:58:58
COM,CHA376,5,5,2024-07-30 10:58:58
COM,CHA377,14,10,2024-07-30 10:58:58
COM,CHA378,2,2,2024-07-30 10:58:58
COM,CHA379,5,5,2024-07-30 10:58:58
COM,CHA380,19,10,2024-07-30 10:58:58
COM,CHA383,66,10,2024-07-30 10:58:58
COM,CHA385,96,10,2024-07-30 10:58:58
COM,CHA389,20,10,2024-07-30 10:58:58
COM,CHA391,24,10,2024-07-30 10:58:58
COM,CHA393,18,10,2024-07-30 10:58:58
COM,CHA395,5,5,2024-07-30 10:58:58
COM,CHA399,18,10,2024-07-30 10:58:58
COM,CHA402,20,10,2024-07-30 10:58:58
COM,CHA403,18,10,2024-07-30 10:58:58
COM,CHA404,19,10,2024-07-30 10:58:58
COM,CHA405,18,10,2024-07-30 10:58:58
COM,CHA407,16,10,2024-07-30 10:58:58
COM,CHA408,18,10,2024-07-30 10:58:58
COM,CHA410,10,10,2024-07-30 10:58:58
COM,CHA411,24,10,2024-07-30 10:58:58
COM,CHA412,18,10,2024-07-30 10:58:58
COM,CHA413,15,10,2024-07-30 10:58:58
COM,CHA414,20,10,2024-07-30 10:58:58
COM,CHA415,40,10,2024-07-30 10:58:58
COM,CHA416,16,10,2024-07-30 10:58:58
COM,CHA418,20,10,2024-07-30 10:58:58
COM,CHA420,16,10,2024-07-30 10:58:58
COM,CHA421,19,10,2024-07-30 10:58:58
COM,CHA423,8,8,2024-07-30 10:58:58
COM,CHA426,19,10,2024-07-30 10:58:58
COM,CHA429,17,10,2024-07-30 10:58:58
COM,CHA430,15,10,2024-07-30 10:58:58
COM,CHA432,25,10,2024-07-30 10:58:58
COM,CHA433,11,10,2024-07-30 10:58:58
COM,CHA435,14,10,2024-07-30 10:58:58
COM,CHA436,42,10,2024-07-30 10:58:58
COM,CHA437,16,10,2024-07-30 10:58:58
COM,CHA438,20,10,2024-07-30 10:58:58
COM,CHA439,18,10,2024-07-30 10:58:58
COM,CHA440,21,10,2024-07-30 10:58:58
