supplier,code,stock,stock_calculation,timestamp
APE,ABS1746,YES,10,2024-07-30 10:58:57
APE,ABS1747,YES,10,2024-07-30 10:58:57
APE,ABS1751,YES,10,2024-07-30 10:58:57
APE,ABS1752,YES,10,2024-07-30 10:58:57
APE,ABS1753,YES,10,2024-07-30 10:58:57
APE,ABS1754,YES,10,2024-07-30 10:58:57
APE,ABS1755,YES,10,2024-07-30 10:58:57
APE,ABS1756,YES,10,2024-07-30 10:58:57
APE,ABS1757,YES,10,2024-07-30 10:58:57
APE,ABS1759,YES,10,2024-07-30 10:58:57
APE,ABS1761,YES,10,2024-07-30 10:58:57
